state,day 0,population,official cases,current doubling,extrapolated cases,extrapolated + possible asymptomatic cases,percent infected
Virginia,8-Mar,8535519,3645,6,7290,9112.5,0.106759765
Arlington,,236842,254,6,508,635,0.26811123
Fairfax,,1150795,570,7,1140,1425,0.123827441
Loudon,,406850,238,6,476,595,0.146245545
Alexandria,,159428,143,3,1430,1787.5,1.121195775
Prince William,,468011,263,5,1578,1972.5,0.421464453
