state,day 0,population,official cases,current doubling,extrapolated cases,extrapolated + possible asymptomatic cases,percent infected
Virginia,8-Mar,8535519,8053,9,16106,20132.5,0.23586732101469166
Arlington,,236842,520,10,1040,1300.0,0.5488891328396146
Fairfax,,1150795,1633,8,3266,4082.5,0.3547547564944234
Loudon,,406850,413,11,826,1032.5,0.2537790340420302
Alexandria,,159428,362,7,724,905.0,0.5676543643525604
Prince William,,468011,700,8,1400,1750.0,0.37392283514703717
