state,day 0,population,official cases,current doubling,extrapolated cases,extrapolated + possible asymptomatic cases,percent infected
Virginia,8-Mar,8535519,34137,19,68274,85342.5,0.9998513271424971
Arlington,,236842,1667,23,3334,4167.5,1.7596118931608413
Fairfax,,1150795,8580,18,17160,21450.0,1.8639288491868664
Loudon,,406850,1632,20,3264,4080.0,1.0028265945680226
Alexandria,,159428,1687,19,3374,4217.5,2.6453947863612415
Prince William,,468011,4183,17,8366,10457.5,2.2344560277429375
