state,day 0,population,official cases,current doubling,extrapolated cases,extrapolated + possible asymptomatic cases,percent infected
Virginia,8-Mar,8535519,8537,10,17074,21342.5,0.25004337756145817
Arlington,,236842,575,10,1150,1437.5,0.6069447141976507
Fairfax,,1150795,1809,8,3618,4522.5,0.3929891944264617
Loudon,,406850,425,12,850,1062.5,0.26115275900208923
Alexandria,,159428,391,7,782,977.5,0.6131294377399202
Prince William,,468011,742,7,1484,1855.0,0.39635820525585935
