state,day 0,population,official cases,current doubling,extrapolated cases,extrapolated + possible asymptomatic cases,percent infected
Virginia,8-Mar,8535519,5274,7,10548,13185.0,0.15447215336290623
Arlington,,236842,366,7,732,915.0,0.38633350503711333
Fairfax,,1150795,1008,6,2016,2520.0,0.21897905361076472
Loudon,,406850,309,8,618,772.5,0.189873417721519
Alexandria,,159428,198,6,396,495.0,0.3104849838171463
Prince William,,468011,389,6,778,972.5,0.20779426124599634
