state,day 0,population,official cases,current doubling,extrapolated cases,extrapolated + possible asymptomatic cases,percent infected
Virginia,8-Mar,8535519,7491,9,14982,18727.5,0.21940669337154542
Arlington,,236842,485,9,970,1212.5,0.5119446719754097
Fairfax,,1150795,1476,8,2952,3690.0,0.32064789993004833
Loudon,,406850,385,11,770,962.5,0.2365736758018926
Alexandria,,159428,329,7,658,822.5,0.5159068670497027
Prince William,,468011,644,7,1288,1610.0,0.34400900833527415
